ts,kw,solar_global,solar_direct,solar_diff_down,pressure,temp,month,day,hour,weekday,holiday
2020-02-04 10:00:00+00:00,217.86016949152548,11.29157522840881,0.0,11.29157522840881,986.0166274999999,7.535551250000012,2,4,10,1,0
2020-02-04 11:00:00+00:00,224.55749235474005,28.655001424331655,0.0,28.655001424331655,986.1745874999999,7.527632500000024,2,4,11,1,0
2020-02-04 12:00:00+00:00,198.47839393939398,30.369437215281224,0.007324695749999999,30.362112519531223,986.0327625,7.499087500000037,2,4,12,1,0
2020-02-04 13:00:00+00:00,201.9538135593221,17.14647182719421,0.025391502548208267,17.121080324646,985.8337625,7.413676250000023,2,4,13,1,0
2020-02-04 14:00:00+00:00,216.55273504273504,32.30739918706075,0.952881174121333,31.354518012939423,985.711575,7.473803750000037,2,4,14,1,0
2020-02-04 15:00:00+00:00,193.09561038961039,44.56264675127023,1.5515139671516431,43.01113278411859,985.6829975,7.334043750000028,2,4,15,1,0
2020-02-04 16:00:00+00:00,129.23620535714286,7.953028515624965,0.0,7.953028515624965,985.8014374999999,6.936241250000009,2,4,16,1,0
2020-02-04 17:00:00+00:00,99.32469387755103,0.02636725384918215,0.02636725384918215,0.0,986.0519875,6.674026250000026,2,4,17,1,0
2020-02-04 18:00:00+00:00,92.75775967413443,0.04394542308197025,0.04394542308197025,0.0,985.9337999999999,6.34453875000002,2,4,18,1,0
2020-02-04 19:00:00+00:00,90.3154724409449,0.0,0.0,0.0,985.6959125000001,6.115315000000017,2,4,19,1,0
2020-02-04 20:00:00+00:00,71.24825147347741,0.03515662118053431,0.03515662118053431,0.0,985.1812125,5.6821137500000205,2,4,20,1,0
2020-02-04 21:00:00+00:00,67.61051080550098,0.0805670782043082,0.0805670782043082,0.0,984.3701900000001,5.24306625000002,2,4,21,1,0
2020-02-04 22:00:00+00:00,63.03450592885376,0.04614219807643938,0.04614219807643938,0.0,983.6193812500001,5.003200000000049,2,4,22,1,0
2020-02-04 23:00:00+00:00,62.44015238095237,0.015868359099386883,0.015868359099386883,0.0,989.4472437500001,3.532838750000039,2,4,23,1,0
2020-02-09 00:00:00+00:00,62.05139852786543,0.0,0.0,0.0,999.579525,1.0699912500000224,2,9,0,6,0
2020-02-09 01:00:00+00:00,61.58947649572652,0.0,0.0,0.0,999.3605875,0.9632600000000124,2,9,1,6,0
2020-02-09 02:00:00+00:00,63.937896138482046,0.0,0.0,0.0,999.078975,0.8815725000000185,2,9,2,6,0
2020-02-09 03:00:00+00:00,64.4484665226782,0.0,0.0,0.0,998.4094375,0.73635000000003,2,9,3,6,0
2020-02-09 04:00:00+00:00,64.40799580272822,0.0,0.0,0.0,997.7597000000001,0.5657625000000053,2,9,4,6,0
2020-02-09 05:00:00+00:00,65.40693037974685,0.0,0.0,0.0,997.5808099999999,0.48297500000001037,2,9,5,6,0
2020-02-09 06:00:00+00:00,66.84655555555557,0.13972091878575,0.00033187866075,0.139389040125,997.889415,0.3244200000000035,2,9,6,6,0
2020-02-09 07:00:00+00:00,64.02311846689896,27.04335272297625,6.295352781101249,20.747999941875,998.1811625,0.24614375000000166,2,9,7,6,0
2020-02-09 08:00:00+00:00,62.37251712328767,94.76220346955564,20.409057706250003,74.35314576330565,998.1958874999999,0.6956437500000234,2,9,8,6,0
2020-02-09 09:00:00+00:00,63.40270034843207,129.6682348905029,17.889281843750002,111.77895304675289,998.2777249999999,1.5742112500000331,2,9,9,6,0
2020-02-09 10:00:00+00:00,63.97376363636364,135.05377443103026,5.709348562500004,129.34442586853027,998.2042749999999,2.4059700000000177,2,9,10,6,0
2020-02-09 11:00:00+00:00,65.57906525573192,174.5851042496339,18.825438749999993,155.7596654996339,997.947975,3.2534937500000396,2,9,11,6,0
2020-02-09 12:00:00+00:00,67.51036900369004,174.52061443603532,22.2392578125,152.28135662353532,997.5795875,3.901500000000034,2,9,12,6,0
2020-02-09 13:00:00+00:00,60.12420560747663,126.60896528192143,9.827149785339365,116.78181549658206,997.3303375,4.435738750000027,2,9,13,6,0
2020-02-09 14:00:00+00:00,59.24127516778523,117.11250259109495,19.091317976226826,98.0211846148681,997.18405,4.509698750000034,2,9,14,6,0
2020-02-09 15:00:00+00:00,60.65212802768165,56.31787011795047,6.501476737213139,49.81639338073733,997.2545250000001,4.275862500000031,2,9,15,6,0
